run_dir,checkpoint_path,teammate_embed_dim,objective_hidden_dim,set_hidden_dim,fusion_hidden_dim,objective_num_layers,ff_expansion,num_set_blocks,dropout,learning_rate,weight_decay,batch_size,label_mapping_enabled,best_epoch,stop_reason,val_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_macro_f1,test_weighted_f1,best_val_loss,best_val_macro_f1_during_training
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_220_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_220_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,192,256,1,2,4,0.3,0.0005,0.001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5695067264573991,0.5258016240951527,0.5713485166123484,0.5407423517471365,0.4980070642672032,0.5096737354975728,1.9167313266683508,0.5258016240951527
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_085_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_085_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p25_lr0p001_wd0p0005/best_model.pt,64,128,128,128,2,2,3,0.25,0.001,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5681099757406455,0.5252378858165425,0.5606802827868432,0.5615484993475424,0.5318657089529122,0.5428715813414811,1.819881969028049,0.5252378858165425
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_200_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_200_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,192,256,1,4,3,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5464970962287731,0.5251867096620945,0.5563243964678032,0.5846744961577498,0.558899485585336,0.5717154968025503,1.8280404232166432,0.5251867096620945
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_227_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_227_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,1,4,5,0.3,0.001,0.001,512,True,2,early_stopping_val_macro_f1_patience_3,0.5464235830331544,0.5250311703303658,0.5653969494818368,0.5439321444106133,0.5107182198493248,0.5331228515299201,2.3294887608951993,0.5250311703303658
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_237_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_237_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,2,4,4,0.3,0.001,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5695802396530177,0.5248946319194256,0.5664155603299221,0.5992460490068146,0.5642196604142822,0.5783188812107365,1.7735173150345132,0.5248946319194256
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_366_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_366_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p1_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,1,2,5,0.1,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5476733073586709,0.5244241636435555,0.5499697693715501,0.5315354501957372,0.485349400636762,0.5079702251318223,2.309750117637493,0.5244241636435555
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_221_h192_objh256_te128_fu256_obj1_ff2_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_221_h192_objh256_te128_fu256_obj1_ff2_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,1,2,5,0.3,0.001,0.001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5454679114901124,0.5243906308913594,0.5566733240745103,0.5173263737857039,0.47658752433712354,0.5088842404185223,2.160059670607249,0.5243906308913594
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_422_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_422_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p2_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,2,2,3,0.2,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5533338234213041,0.5243346170895917,0.5562355052901851,0.5490793098448601,0.5187214122641002,0.5311818720782748,1.9947906533877056,0.5243346170895917
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_440_h256_objh384_te256_fu384_obj1_ff4_blocks3_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_440_h256_objh384_te256_fu384_obj1_ff4_blocks3_drop0p25_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,1,4,3,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5820039697125634,0.5242581413787557,0.5734086766525172,0.5697404668696535,0.5215848429671259,0.5393005999154065,1.9795253254749157,0.5242581413787557
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_404_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_404_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p15_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,2,4,3,0.15,0.0005,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5356171432772182,0.5240371572124954,0.5565388431129538,0.5088444251123677,0.4785173638712831,0.4999392415731067,2.053022801876068,0.5240371572124954
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_381_h256_objh384_te256_fu384_obj2_ff4_blocks4_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_381_h256_objh384_te256_fu384_obj2_ff4_blocks4_drop0p1_lr0p001_wd0p0001/best_model.pt,256,384,256,384,2,4,4,0.1,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5771520988017349,0.5236348820761383,0.57173194393492,0.5248658837175584,0.47535169435980335,0.4922080637417632,2.6036335472707397,0.5236348820761383
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_310_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_310_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p2_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,2,4,4,0.2,0.0005,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5491435712710432,0.5235442173552433,0.5546787055577813,0.5459620124691895,0.5136685840373375,0.5362459732665058,1.999425126446618,0.5235442173552433
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_430_h256_objh384_te256_fu384_obj2_ff4_blocks4_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_430_h256_objh384_te256_fu384_obj2_ff4_blocks4_drop0p2_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,2,4,4,0.2,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5675953833713151,0.5234557494618257,0.5660879062635148,0.5712628679135856,0.5408188947734114,0.5483275727431867,2.0995321494561656,0.5234557494618257
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_037_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_037_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,64,128,128,128,2,2,3,0.15,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5707564507829155,0.5234312179085264,0.5668070102184178,0.5632158909670871,0.5294716499986521,0.53900029963414,2.0118487852591054,0.5234312179085264
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_354_h256_objh256_te128_fu256_obj2_ff2_blocks5_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_354_h256_objh256_te128_fu256_obj2_ff2_blocks5_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,256,256,2,2,5,0.3,0.0005,0.001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.536425788429023,0.5233169656906386,0.5405136665623498,0.5405248658837175,0.5141947613274622,0.5315078937759407,1.7226539938538163,0.5233169656906386
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_031_h128_objh128_te64_fu128_obj1_ff4_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_031_h128_objh128_te64_fu128_obj1_ff4_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,64,128,128,128,1,4,3,0.15,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5570094832022348,0.5233062176386737,0.5540897851178371,0.5629984051036683,0.5213137547046546,0.5407509556227149,2.1838394580064,0.5233062176386737
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_016_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_016_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p1_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,2,2,4,0.1,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.547085201793722,0.5229912475142976,0.5552642783904961,0.5477018993765406,0.5149937140725884,0.5297932673576018,2.1318469753971807,0.5229912475142976
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_071_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_071_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p2_lr0p001_wd0p0005/best_model.pt,64,128,128,128,2,4,5,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5633316180254355,0.5229764207005394,0.5619298045938325,0.5796723212991156,0.5444569588840728,0.5558390006720566,1.618169888302132,0.5229764207005394
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_249_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_249_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,256,256,1,4,4,0.1,0.001,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5499522164228479,0.5224833384629466,0.5584118382642514,0.5097868638538495,0.4840430693438376,0.5047737831624534,2.7995641628901162,0.5224833384629466
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_332_h256_objh256_te128_fu256_obj2_ff4_blocks3_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_332_h256_objh256_te128_fu256_obj2_ff4_blocks3_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,2,4,3,0.25,0.0005,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.564581342350952,0.5224327983039692,0.5611629292590892,0.544367116137451,0.5008618683629434,0.5184273745127508,1.9537866203873246,0.5224327983039692
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_028_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_028_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p15_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,1,2,4,0.15,0.0005,0.0001,512,True,2,early_stopping_val_macro_f1_patience_3,0.583400720429317,0.5223893898273548,0.5700972618433473,0.5682180658257213,0.5265547504014602,0.5389647908255091,2.0070759344983986,0.5223893898273548
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_423_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_423_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,256,384,256,384,2,2,4,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5702418584135852,0.5221256417878735,0.5678496399565286,0.5714078584891982,0.5384135415817589,0.5508303175694096,2.3246605727407665,0.5221256417878735
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_390_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_390_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,1,2,5,0.15,0.0005,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.540248474601191,0.5211602436178929,0.547967331165944,0.5371175873568218,0.5033997606020783,0.5209180437982226,2.468015706097638,0.5211602436178929
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_187_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_187_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,192,256,2,4,3,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5676688965669338,0.520891551568715,0.5688233421270575,0.568145570537915,0.5424517641518147,0.5525320182064993,2.2997757395108542,0.520891551568715
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_147_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_147_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,192,256,1,2,4,0.15,0.001,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5510549143571271,0.5208857030856756,0.5552940794540487,0.517833840800348,0.4731036304192651,0.5045320930898128,2.5161684530752675,0.5208857030856756
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_245_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_245_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,256,256,1,2,5,0.1,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5359847092553113,0.5207901008463642,0.5469439328902059,0.5353052051616645,0.49894127343323513,0.5316707710861522,2.2557752397325306,0.5207901008463642
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_219_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_219_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,1,2,4,0.3,0.001,0.001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5492905976622804,0.520632190542276,0.5577596596335942,0.5452370595911266,0.5089374163009505,0.5291132848118034,2.1165405092415988,0.520632190542276
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_424_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_424_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p2_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,2,2,4,0.2,0.0005,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5481143865323825,0.5204324920916257,0.5550466451626298,0.5071045382050167,0.4774769410372342,0.49269632174283406,2.2009328073925443,0.5204324920916257
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_378_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_378_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p1_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,2,2,5,0.1,0.0005,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5412776593398515,0.5204294854195729,0.5578520725824293,0.5239234449760766,0.5004411906568548,0.5136619258999539,2.157247022346214,0.5204294854195729
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_451_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_451_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p25_lr0p001_wd0p0005/best_model.pt,256,384,256,384,2,4,3,0.25,0.001,0.0005,512,True,2,early_stopping_val_macro_f1_patience_3,0.5466441226200103,0.5202607289300825,0.5610663553207558,0.526750761200522,0.502880652957121,0.5191012056454627,2.394770586932147,0.5202607289300825
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_396_h256_objh384_te256_fu384_obj1_ff4_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_396_h256_objh384_te256_fu384_obj1_ff4_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,1,4,5,0.15,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5567154304197603,0.5202068288724073,0.5540853237262462,0.5689430187037843,0.5308235901519178,0.5503112138416626,2.227675274566368,0.5202068288724073
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_041_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_041_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p15_lr0p001_wd0p0001/best_model.pt,64,128,128,128,2,2,5,0.15,0.001,0.0001,512,True,2,early_stopping_val_macro_f1_patience_3,0.5536278762037786,0.5200221349055227,0.5545628572547534,0.563433376830506,0.5344939114884275,0.540984152869299,2.1068052936483315,0.5200221349055227
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_149_h192_objh256_te128_fu256_obj1_ff2_blocks5_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_149_h192_objh256_te128_fu256_obj1_ff2_blocks5_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,192,256,1,2,5,0.15,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5514224803352201,0.519997829586689,0.553357013144404,0.5214586051906626,0.48882117501548644,0.5033103719217623,2.431464941413314,0.519997829586689
